contentId,title,Recommendation 1,Recommendation 2,Recommendation 3,Recommendation 4,Recommendation 5
-686679025328909441,Ibope revela lojas de e-commerce com maior recomendação no Brasil - B!T magazine,O IPO é a saída para a Netshoes?,Netshoes e Zattini anunciam 30 dias de Black Friday,Black Friday salva o ano do e-commerce,Como a Netshoes se preparou para a Black Friday deste ano,Saiba como a Cisco está trabalhando com IoT e suas iniciativas para os empreendedores desse mercado - Startupi
-5690023155612846030,O futuro das interfaces: Chatbots - Tableless,25 Coisas que Você Devia Começar a Fazer Agora que Tem 25 anos,Saiba como a Cisco está trabalhando com IoT e suas iniciativas para os empreendedores desse mercado - Startupi,Especialistas trazem tendências de UX para 2017 - KingHost,"SINAIS do FUTURO imediato: #1, internet das coisas",Como o Trello foi de 4 a 17 milhões de usuários
-2923886912694084893,Salesforce adds some artificial intelligence to customer service products,Assessing Salesforce's platform and ecosystem | ZDNet,Banking Needs a Customer Experience Wake-Up Call,Using behavioral data to improve customer satisfaction,Stop Trying to Monetize Your Data - Built to Adapt,Lessons from Becoming a Data-Driven Organization
-8900113512825364282,Banking Needs a Customer Experience Wake-Up Call,Digital Tool as Strategic Enabler for Banking Transformation,Using behavioral data to improve customer satisfaction,Engineering Digital Banking Solutions Using UX Methodology,Five things to include in your digital transformation playbook,Accenture and Adboe team on customer enegagement
2760335717049716507,"Razorfish, US digital revenues, drag down Publicis",Five things to include in your digital transformation playbook,The new tech talent you need to succeed in digital,Digital Leadership Is Not an Optional Part of Being a CEO,Digital Tool as Strategic Enabler for Banking Transformation,Where is the bank's digital vision? - Chris Skinner's blog
-1419188045265393093,"Google Cloud Endpoints now generally available: a fast, scalable API gateway","Google Cloud Machine Learning family grows with new API, editions and pricing",Using Microservices Architecture as API Enablement Strategy,8 must-see sessions for application developers at Google Cloud Next '17,Most Interesting APIs in 2016: Cognitive Computing,Gmail API: New endpoints for settings
-502840688786875793,O IPO é a saída para a Netshoes?,Netshoes e Zattini anunciam 30 dias de Black Friday,Como a Netshoes se preparou para a Black Friday deste ano,Black Friday salva o ano do e-commerce,A saga do jovem CEO da Dasa,Ibope revela lojas de e-commerce com maior recomendação no Brasil - B!T magazine
2572662123697831414,Now sites can fingerprint you online even when you use multiple browsers,Browser Trends December 2016: Mobile Overtakes Desktop,Sponsored: Five reasons why retailers should opt for digital receipts,"Front-End Performance Checklist 2017 (PDF, Apple Pages) - Smashing Magazine",Lossless Web Navigation with Trails,BrowserLab: Automated regression detection for the web
8153556216916362816,Introducing Cloud Spanner: a global database service for mission-critical applications,"Spanner, the Google Database That Mastered Time, Is Now Open to Everyone",Google Cloud Platform sets a course for new horizons,8 must-see sessions for application developers at Google Cloud Next '17,"Google Cloud Machine Learning family grows with new API, editions and pricing",Announcing new storage classes for Google Cloud Storage: simplifying the storage and management of hot and cold data
-5283011611531067471,Dries Distributions remain a growing opportunity for Drupal - Buytaert,3. The case for Drupal and SaaS,Drupal 8 is 1 Year Old (AND YOU GET A PRIZE!),The investment case for employing a Drupal core contributor - Dries Buytaert,2. Why Drupal is ideal for ecommerce,0. The case for Drupal and Commerce
1469580151036142903,Don't document your code. Code your documentation.,The hardest thing in computer science,What to look for in a code review ,Java 8 Streams - A Deeper Approach About Performance Improvement,An Overly Thorough Guide To Underused Android Libraries,The Java 8 API Design Principles
8729086959762650511,"What do you mean by ""Event-Driven""?","Stream processing, Event sourcing, Reactive, CEP... and making sense of it all - Confluent",Building Event-driven Microservices Using CQRS and Serverless,Communication patterns in a Microservice world,Communication Within an Android App With EventBus,Microservices - When to React Vs. Orchestrate - Capital One DevExchange
-6623581327558800021,"Spanner, the Google Database That Mastered Time, Is Now Open to Everyone",Introducing Cloud Spanner: a global database service for mission-critical applications,Google's Cloud Machine Learning service is now in public beta,Google Cloud Platform sets a course for new horizons,"Google saves Allo conversations, a win for machine learning but a loss for privacy - Tech2",7 Vital SEO Trends for Google Rankings in 2017 | Digital Current
-5845411843260276924,Lean and banking: the pot of gold waiting to be discovered | Blog post,Lean IT is all about people - o Lean na TI é focado em pessoas,Digital Tool as Strategic Enabler for Banking Transformation,Blockchain Will Be Used By 15% of Big Banks By 2017,So you want to sell to banks?,10 principles of business transformation
-8473322535064919980,IBM wants to bring machine learning to the mainframe,How real businesses are using machine learning,Machine Learning Is No Longer Just for Experts,The Competitive Landscape for Machine Intelligence,The Competitive Landscape for Machine Intelligence,Stop Coding Machine Learning Algorithms From Scratch - Machine Learning Mastery
-4029704725707465084,Former Google career coach shares a visual trick for figuring out what to do with your life,"Goal Setting: Don't Lose Motivation! "" Mind Tools Blog",Seniority,"Life Coach vs. Therapist, Learn the Difference | Tony Robbins",Write Like You Talk,Why do you Fail at Growth Marketing and How to Solve it
-8627051188605351707,When to make a Git Commit,What to look for in a code review ,Command-line utilities,Live asynchronously.,12 Agile principles,"Practical advice for analysis of large, complex data sets"
3618205920179577598,Aplicativo Celcoin oferece a possibilidade de trocar bitcoins por crédito em reais,Banco Original discute tendências dos serviços financeiros e lança plataforma para desenvolvedores - Startupi,[Canais Digitais] Banco Agiplan lança app que elimina intermediários ou pagamento de taxas - E-Commerce News,Novas frentes de trabalho da Alelo vão de ações de fidelidade a novos meios de pagamento,"Por dentro do Nubank, conheça os segredos da fintech mais festejada do país",A saga do jovem CEO da Dasa
6831941111848480366,"Amazon looking to buy Capital One? "" Banking Technology",Microsoft and Bank of America Merrill Lynch Collaborate to Transform Trade Finance Transacting With Azure Blockchain as a Service,Digital Tool as Strategic Enabler for Banking Transformation,Mapping the Global NeoBank Landscape - Techfoliance,Where is the bank's digital vision? - Chris Skinner's blog,Blockchain Will Be Used By 15% of Big Banks By 2017
6244532954645766056,3 Big Blockchain Ideas MIT is Working on Right Now - CoinDesk,4 Blockchain Macro Trends: Where to Place Your Bets,Blockchain Will Be Used By 15% of Big Banks By 2017,Why Many Smart Contract Use Cases Are Simply Impossible - CoinDesk,Why Many Smart Contract Use Cases Are Simply Impossible - CoinDesk,Why Many Smart Contract Use Cases Are Simply Impossible - CoinDesk
2277184202014276839,How to build cross-platform mobile apps using nothing more than a JSON markup,ConstraintLayout - Part 1,Building interfaces with ConstraintLayout - Google Developers,Improving Drupal 8's API-first: JSON API and OAuth2?,Using Display Suite in Drupal 8: How to Customize Content Pages - WebWash,The Ultimate Solution to Versioning REST APIs: Content Negotiation
-5160830061297425098,Amazon EBS Update - New Elastic Volumes Change Everything | AWS Blog,Announcing new storage classes for Google Cloud Storage: simplifying the storage and management of hot and cold data,Python - It's metaclasses all the way down,How to Embrace Constant Change in Growth,12 Agile principles,New Early Adopter Programs: Team Drives and a new Hangouts video meetings experience
7021353262177009708,Udacity abre código de simulador de carro autônomo para quem quiser testar,Saiba como a Cisco está trabalhando com IoT e suas iniciativas para os empreendedores desse mercado - Startupi,Banco Original discute tendências dos serviços financeiros e lança plataforma para desenvolvedores - Startupi,Especialistas trazem tendências de UX para 2017 - KingHost,"""5G está para IoT como 4G esteve para o Smartphone"", saiba as apostas da Intel para 2017",A saga do jovem CEO da Dasa
-6872546942144599345,My experience with Google's Associate Android Developer Certification,Support Ended for Eclipse Android Developer Tools,"Google anuncia Android Things, plataforma para a Internet das Coisas | Google Discovery",What makes a good (Android) Software Engineer,Announcing updates to Google's Internet of Things platform: Android Things and Weave,Android process death - and the (big) implications for your app - Inloop
-5605799891597699962,Concrete things you can do about your technical debt,What to look for in a code review ,Don't document your code. Code your documentation.,The hardest thing in computer science,Build Quality In: The Key to Continuous Delivery in Kanban,Java 8 Streams - A Deeper Approach About Performance Improvement
7631327570702153011,Optimizing the Performance of Vector Drawables - upday devs,The technology behind preview photos,ŷhat | Classifying handwritten digits using TensorFlow,"Front-End Performance Checklist 2017 (PDF, Apple Pages) - Smashing Magazine",New Amazon Linux Container Image for Cloud and On-Premises Workloads,Analyzing 50k fonts using deep neural networks
-7264217791213422584,Qual é o valor da área de T&D na sua empresa?,A saga do jovem CEO da Dasa,"""5G está para IoT como 4G esteve para o Smartphone"", saiba as apostas da Intel para 2017",Especialistas trazem tendências de UX para 2017 - KingHost,Livros sobre liderança: os 10 melhores livros para bons líderes,Para inovar é preciso mais do que boas ideias - Startupi
-2402288292108892893,Como testar exceções em Java com o JUnit - Code a Test,"SINAIS do FUTURO imediato: #1, internet das coisas",O que é benchmarking? Veja quando um concorrente se torna inspiração!,"Espresso Intents: não é magia, é tecnologia! - Android Dev BR",Especialistas trazem tendências de UX para 2017 - KingHost,"Por dentro do Nubank, conheça os segredos da fintech mais festejada do país"
-624901815223005993,"A.I. Duet, crie melodias usando o aprendizado de máquina do Google | Google Discovery",Google lança experimentos com inteligência artificial | Google Discovery,Google Maps agora mostra se local tem entrada com acessibilidade | Google Discovery,Google planeja ferramentas de inteligência artificial para Raspberry Pi | Google Discovery,Inteligência artificial do Google aprende a aprimorar fotos como nos filmes | Google Discovery,Google usa aprendizado de máquina para melhorar imagens de baixa qualidade | Google Discovery
-6340141548068597572,Top 10 Insurtech Trends for 2017 - Insurance Thought Leadership,Not Your Father's Insurance Industry - Insurance Thought Leadership,"IoT Insurance: Trends in Home, Life & Auto Insurance Industries",Banking Needs a Customer Experience Wake-Up Call,Lessons from Becoming a Data-Driven Organization,Digital Tool as Strategic Enabler for Banking Transformation
